LoyaltyID,Policy ID,Automobile Lifetime Value,Coverage,Expiry Date,Employment Status,Income,Claim Location Type,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Level,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Premiums Over Claim,Expiry Month Number,Expiry Month,Policy Count
763431,RQ16234,"9,838",Extended,03/01/2019,Employed,"55,099",Rural,122,33,86,0,3,Corporate Auto,Corporate L3,Offer 2,Branch,260.27,Sports Car,Medium,40.31198371,1,Jan,1
828291,GU82757,"4,376",Premium,10/01/2019,Employed,"63,774",Rural,111,18,63,0,1,Corporate Auto,Corporate L2,Offer 2,Agent,60.04,Four-Door Car,Medium,116.47235177,1,Jan,1
945833,UE19977,"4,380",Premium,12/01/2019,Employed,"47,747",Rural,111,31,76,0,1,Personal Auto,Personal L3,Offer 3,Web,165.59,Two-Door Car,Medium,50.94510538,1,Jan,1
110771,CU26127,"15,656",Extended,23/01/2019,Employed,"71,731",Urban,130,12,50,0,2,Corporate Auto,Corporate L2,Offer 1,Branch,599.65,SUV,Medium,10.83965647,1,Jan,1
472542,KR54589,"5,882",Basic,03/01/2019,Employed,"86,812",Rural,73,1,11,0,3,Personal Auto,Personal L3,Offer 4,Agent,45.47,Four-Door Car,Small,17.6599956,1,Jan,1
986340,XL90594,"7,584",Extended,06/01/2019,Employed,"87,473",Urban,95,28,7,0,8,Personal Auto,Personal L3,Offer 2,Web,448.06,Four-Door Car,Medium,1.48417623,1,Jan,1
598358,NL44360,"2,611",Basic,05/01/2019,Retired,"13,424",Suburban,71,30,78,0,1,Personal Auto,Personal L3,Offer 3,Call Center,340.8,Four-Door Car,Medium,16.25,1,Jan,1
542748,DB16336,"2,660",Extended,05/01/2019,Unemployed,0,Suburban,87,4,4,3,1,Corporate Auto,Corporate L3,Offer 2,Agent,420.04,Four-Door Car,Medium,0.82849252,1,Jan,1
775297,TG36139,"4,680",Extended,23/01/2019,LTD,"21,720",Suburban,128,5,7,0,1,Corporate Auto,Corporate L1,Offer 4,Branch,837.91,SUV,Medium,1.06932725,1,Jan,1
606363,ER97256,"5,381",Basic,09/01/2019,Employed,"55,350",Suburban,67,0,13,0,9,Personal Auto,Personal L3,Offer 1,Agent,321.6,Four-Door Car,Medium,2.70833333,1,Jan,1
286013,ZV17267,"11,030",Extended,06/01/2019,Employed,"37,056",Suburban,92,12,7,0,2,Personal Auto,Personal L3,Offer 1,Agent,441.6,Four-Door Car,Small,1.45833333,1,Jan,1
787811,QD86074,"9,036",Premium,29/01/2019,Employed,"34,337",Suburban,113,20,44,0,9,Corporate Auto,Corporate L1,Offer 2,Web,542.4,Four-Door Car,Large,9.16666667,1,Jan,1
741517,UH86550,"4,177",Premium,02/01/2019,Employed,"44,222",Urban,104,19,3,0,1,Personal Auto,Personal L2,Offer 3,Branch,413.2,Four-Door Car,Medium,0.75508228,1,Jan,1
640071,EP82214,"26,181",Extended,10/01/2019,Employed,"68,189",Urban,82,10,17,1,2,Special Auto,Special L2,Offer 2,Branch,343.12,Four-Door Car,Medium,4.06271858,1,Jan,1
815346,DG90902,"17,477",Basic,04/01/2019,Employed,"45,106",Suburban,73,22,21,0,2,Personal Auto,Personal L2,Offer 2,Agent,350.4,Four-Door Car,Medium,4.375,1,Jan,1
216289,MW57614,"2,359",Basic,11/01/2019,LTD,"19,864",Suburban,63,22,96,0,1,Personal Auto,Personal L2,Offer 1,Web,352.39,Four-Door Car,Medium,17.16280258,1,Jan,1
499268,KU94282,"10,016",Basic,27/01/2019,Employed,"62,900",Rural,62,3,12,0,2,Personal Auto,Personal L2,Offer 2,Agent,83.9,Two-Door Car,Medium,8.86769964,1,Jan,1
662019,RU39880,"11,748",Basic,15/01/2019,Employed,"58,658",Suburban,74,16,23,0,2,Personal Auto,Personal L3,Offer 4,Call Center,355.2,Two-Door Car,Medium,4.79166667,1,Jan,1
128072,AV76907,"4,283",Basic,29/01/2019,Employed,"40,864",Rural,109,16,70,1,1,Personal Auto,Personal L3,Offer 1,Agent,166.94,SUV,Medium,45.70504373,1,Jan,1
213372,ZB84321,"19,690",Basic,06/01/2019,Employed,"36,032",Suburban,70,11,39,0,2,Personal Auto,Personal L3,Offer 3,Web,336,Four-Door Car,Small,8.125,1,Jan,1
721438,JD78271,"8,317",Basic,13/01/2019,Employed,"64,367",Rural,104,2,14,0,9,Personal Auto,Personal L2,Offer 3,Call Center,96.43,SUV,Medium,15.09903557,1,Jan,1
700856,ZJ65064,"4,922",Basic,16/01/2019,Unemployed,0,Suburban,70,28,29,0,8,Personal Auto,Personal L1,Offer 3,Call Center,336,Four-Door Car,Medium,6.04166667,1,Jan,1
916507,DR27120,"2,939",Extended,27/01/2019,Unemployed,0,Suburban,80,2,49,1,1,Corporate Auto,Corporate L3,Offer 3,Web,384,Two-Door Car,Medium,10.20833333,1,Jan,1
792742,LO48748,"7,485",Extended,14/01/2019,Employed,"26,380",Rural,96,29,70,0,4,Personal Auto,Personal L1,Offer 2,Web,177.37,Four-Door Car,Large,37.88690308,1,Jan,1
734349,XH54129,"4,756",Premium,12/01/2019,Employed,"72,193",Urban,118,1,46,0,1,Personal Auto,Personal L3,Offer 4,Branch,552.65,Four-Door Car,Medium,9.82176785,1,Jan,1
994987,WC66749,"5,213",Basic,22/01/2019,LTD,"12,613",Suburban,70,6,81,0,3,Personal Auto,Personal L3,Offer 1,Call Center,336,Four-Door Car,Small,16.875,1,Jan,1
297840,RI46607,"5,015",Extended,10/01/2019,Employed,"48,567",Suburban,130,12,15,0,1,Corporate Auto,Corporate L2,Offer 2,Agent,624,SUV,Medium,3.125,1,Jan,1
208585,SZ56338,"5,597",Extended,27/01/2019,Employed,"37,995",Suburban,139,16,50,0,1,Personal Auto,Personal L3,Offer 1,Branch,667.2,SUV,Medium,10.41666667,1,Jan,1
276839,WP83694,"5,313",Extended,26/01/2019,Employed,"68,558",Rural,131,16,11,0,1,Personal Auto,Personal L3,Offer 1,Agent,280.9,SUV,Medium,5.12993948,1,Jan,1
839362,OQ69520,"7,904",Basic,06/01/2019,Employed,"35,406",Rural,69,13,15,4,2,Corporate Auto,Corporate L3,Offer 1,Agent,67.5,Four-Door Car,Small,15.33333333,1,Jan,1
231420,ZP80713,"2,772",Basic,01/01/2019,Employed,"79,663",Urban,69,14,39,0,1,Personal Auto,Personal L2,Offer 3,Branch,263.96,Two-Door Car,Medium,10.19472647,1,Jan,1
327364,FP17993,"5,504",Basic,01/01/2019,Unemployed,0,Suburban,73,18,45,0,5,Personal Auto,Personal L2,Offer 1,Call Center,350.4,Four-Door Car,Medium,9.375,1,Jan,1
456652,MN62189,"8,992",Basic,12/01/2019,Medical Leave,"17,331",Suburban,117,13,39,0,6,Personal Auto,Personal L2,Offer 1,Agent,"1,138.26",SUV,Medium,4.0087502,1,Jan,1
279961,BW51534,"8,365",Basic,27/01/2019,Unemployed,0,Suburban,110,7,40,0,5,Corporate Auto,Corporate L2,Offer 1,Branch,528,SUV,Small,8.33333333,1,Jan,1
181190,VM85555,"7,750",Basic,08/01/2019,Employed,"22,668",Rural,67,5,34,1,2,Personal Auto,Personal L2,Offer 3,Branch,33.72,Four-Door Car,Medium,67.55634638,1,Jan,1
572505,FW43809,"8,007",Basic,16/01/2019,Unemployed,0,Suburban,112,12,93,0,3,Personal Auto,Personal L2,Offer 1,Web,537.6,Sports Car,Medium,19.375,1,Jan,1
810677,UF33451,"10,979",Extended,05/01/2019,Employed,"94,827",Urban,135,5,64,0,4,Personal Auto,Personal L3,Offer 1,Agent,354.73,SUV,Medium,24.35655287,1,Jan,1
146258,CU84967,"4,428",Basic,18/01/2019,Employed,"58,577",Urban,110,6,62,0,1,Personal Auto,Personal L3,Offer 1,Agent,303.87,SUV,Medium,22.44380821,1,Jan,1
763039,NQ32487,"3,601",Basic,14/01/2019,Retired,"25,147",Suburban,101,7,54,0,1,Personal Auto,Personal L2,Offer 1,Agent,694.6,SUV,Medium,7.85200115,1,Jan,1
369091,DP63956,"6,791",Basic,19/01/2019,Unemployed,0,Suburban,101,19,11,1,8,Corporate Auto,Corporate L2,Offer 1,Agent,727.2,SUV,Large,1.52777778,1,Jan,1
877796,UY94269,"2,991",Basic,03/01/2019,Employed,"35,605",Suburban,74,0,95,0,1,Personal Auto,Personal L3,Offer 3,Agent,355.2,Two-Door Car,Medium,19.79166667,1,Jan,1
207781,DG51590,"25,402",Extended,17/01/2019,Employed,"36,800",Urban,91,20,18,0,2,Personal Auto,Personal L1,Offer 2,Agent,236.64,Two-Door Car,Medium,6.92190669,1,Jan,1
612560,YI68606,"2,442",Basic,24/01/2019,Employed,"75,449",Rural,61,3,31,0,1,Corporate Auto,Corporate L3,Offer 3,Agent,130.78,Two-Door Car,Medium,14.45939746,1,Jan,1
139320,GY88677,"23,675",Premium,06/01/2019,Employed,"46,268",Urban,199,34,17,1,2,Personal Auto,Personal L3,Offer 1,Agent,842,Sports Car,Medium,4.01781473,1,Jan,1
514769,TA82973,"7,858",Basic,16/01/2019,Employed,"28,937",Rural,104,28,23,2,6,Personal Auto,Personal L3,Offer 1,Call Center,117.96,SUV,Medium,20.27806036,1,Jan,1
272458,GG57214,"2,410",Basic,14/01/2019,Unemployed,0,Suburban,67,5,53,0,1,Personal Auto,Personal L2,Offer 2,Agent,482.4,Two-Door Car,Medium,7.36111111,1,Jan,1
939289,ZY49833,"5,963",Basic,26/01/2019,Employed,"87,020",Urban,74,6,84,0,8,Personal Auto,Personal L2,Offer 2,Web,331.12,Four-Door Car,Small,18.7726504,1,Jan,1
840280,CK36026,"3,440",Extended,01/01/2019,Medical Leave,"23,870",Suburban,91,4,92,0,1,Personal Auto,Personal L3,Offer 2,Web,500.58,Two-Door Car,Medium,16.72459946,1,Jan,1
415878,BT30554,"10,346",Extended,14/01/2019,Unemployed,0,Suburban,98,1,15,0,2,Personal Auto,Personal L3,Offer 1,Agent,470.4,Four-Door Car,Large,3.125,1,Jan,1
557302,JL71713,"6,292",Extended,22/01/2019,Employed,"89,113",Urban,78,18,68,0,8,Personal Auto,Personal L3,Offer 3,Branch,219.36,Four-Door Car,Medium,24.17943107,1,Jan,1
777012,UV64489,"8,716",Basic,10/01/2019,Employed,"28,743",Suburban,112,9,13,0,3,Personal Auto,Personal L3,Offer 3,Call Center,537.6,SUV,Medium,2.70833333,1,Jan,1
330950,EE95568,"10,954",Extended,03/01/2019,Employed,"89,892",Urban,135,9,6,0,9,Personal Auto,Personal L3,Offer 1,Call Center,526.25,SUV,Medium,1.5391924,1,Jan,1
500272,LU37653,"10,115",Extended,29/01/2019,Employed,"74,001",Urban,84,16,0,0,2,Corporate Auto,Corporate L3,Offer 4,Call Center,224.27,Four-Door Car,Medium,0,1,Jan,1
508115,OH69760,"5,181",Basic,26/01/2019,Unemployed,0,Suburban,70,4,64,0,7,Personal Auto,Personal L1,Offer 1,Branch,336,Four-Door Car,Large,13.33333333,1,Jan,1
779780,BB21794,"5,395",Basic,03/01/2019,Employed,"29,853",Rural,69,8,36,0,6,Personal Auto,Personal L2,Offer 1,Agent,76.59,Four-Door Car,Medium,32.43243243,1,Jan,1
867426,XK15687,"10,899",Extended,23/01/2019,Employed,"58,518",Rural,136,17,9,0,3,Personal Auto,Personal L3,Offer 1,Agent,323.64,SUV,Medium,3.78197998,1,Jan,1
634210,OX87524,"2,611",Basic,16/01/2019,Employed,"90,349",Suburban,64,31,77,0,1,Personal Auto,Personal L3,Offer 4,Branch,435.72,Four-Door Car,Medium,11.31001561,1,Jan,1
762123,FG16766,"6,838",Premium,19/01/2019,Employed,"51,859",Suburban,171,0,21,0,1,Personal Auto,Personal L2,Offer 4,Branch,"1,003.16",SUV,Medium,3.57968819,1,Jan,1
656285,WX46704,"16,110",Basic,11/01/2019,Unemployed,0,Suburban,73,12,42,0,2,Personal Auto,Personal L3,Offer 3,Call Center,350.4,Four-Door Car,Small,8.75,1,Jan,1
338422,FQ89652,"7,017",Basic,20/01/2019,Unemployed,0,Suburban,103,29,91,0,6,Special Auto,Special L2,Offer 1,Agent,741.6,SUV,Medium,12.63888889,1,Jan,1
855381,TL39050,"23,893",Extended,27/01/2019,Employed,"39,837",Rural,201,11,79,0,2,Corporate Auto,Corporate L3,Offer 1,Web,381.31,Luxury SUV,Medium,41.64328237,1,Jan,1
797165,TW81986,"5,633",Extended,05/01/2019,Employed,"51,721",Urban,139,18,98,0,1,Personal Auto,Personal L2,Offer 2,Agent,625.28,SUV,Medium,21.78544012,1,Jan,1
881416,VF33776,"31,269",Extended,31/01/2019,Employed,"90,289",Rural,99,4,88,3,2,Corporate Auto,Corporate L1,Offer 2,Web,164.5,Four-Door Car,Medium,52.96048632,1,Jan,1
601068,SU44811,"3,056",Extended,13/01/2019,Employed,"42,406",Rural,77,15,49,0,1,Corporate Auto,Corporate L3,Offer 4,Call Center,108.87,Four-Door Car,Medium,34.65601176,1,Jan,1
319209,KX64629,"2,229",Basic,06/01/2019,Unemployed,0,Suburban,64,3,26,0,1,Personal Auto,Personal L3,Offer 4,Call Center,744.92,Four-Door Car,Medium,2.23379692,1,Jan,1
768073,PA15141,"6,954",Extended,03/01/2019,Employed,"43,221",Urban,87,33,51,0,7,Special Auto,Special L2,Offer 1,Branch,398.74,Four-Door Car,Large,11.12755179,1,Jan,1
995135,SE33381,"4,532",Extended,30/01/2019,Unemployed,0,Suburban,126,19,39,0,1,Corporate Auto,Corporate L3,Offer 4,Call Center,907.2,SUV,Medium,5.41666667,1,Jan,1
589092,QJ22057,"4,454",Basic,28/01/2019,Unemployed,0,Suburban,68,5,72,1,3,Personal Auto,Personal L3,Offer 1,Branch,326.4,Four-Door Car,Large,15.,1,Jan,1
170450,PD11073,"7,615",Extended,30/01/2019,Employed,"35,045",Urban,96,21,47,0,5,Personal Auto,Personal L3,Offer 1,Agent,420.61,Four-Door Car,Medium,10.72727705,1,Jan,1
667233,IN10489,"5,025",Basic,18/01/2019,Employed,"78,772",Rural,62,9,47,0,8,Personal Auto,Personal L3,Offer 2,Branch,86.27,Four-Door Car,Small,33.77767474,1,Jan,1
711173,XO94933,"3,944",Basic,23/01/2019,Employed,"33,282",Rural,100,24,66,1,1,Personal Auto,Personal L3,Offer 2,Agent,207.51,SUV,Small,31.80569611,1,Jan,1
765338,RZ27571,"2,696",Basic,25/01/2019,Employed,"25,544",Suburban,68,18,30,0,1,Personal Auto,Personal L3,Offer 1,Agent,326.4,Four-Door Car,Medium,6.25,1,Jan,1
824906,IC74050,"6,153",Premium,24/01/2019,LTD,"23,939",Suburban,160,33,78,1,1,Personal Auto,Personal L2,Offer 1,Call Center,768,SUV,Medium,16.25,1,Jan,1
743510,BG73480,"5,324",Extended,01/01/2019,Employed,"64,706",Rural,135,0,30,0,1,Corporate Auto,Corporate L2,Offer 1,Agent,77.13,SUV,Medium,52.50875146,1,Jan,1
295738,IJ21010,"5,015",Extended,13/01/2019,Employed,"48,567",Suburban,130,12,15,0,1,Personal Auto,Personal L2,Offer 2,Agent,624,SUV,Medium,3.125,1,Jan,1
253777,FY67942,"11,831",Premium,10/01/2019,Employed,"92,931",Urban,146,6,38,0,7,Personal Auto,Personal L3,Offer 1,Branch,503.14,SUV,Small,11.026752,1,Jan,1
941064,HF82396,"14,429",Basic,02/01/2019,Unemployed,0,Suburban,68,2,82,0,2,Personal Auto,Personal L1,Offer 1,Branch,326.4,Two-Door Car,Small,17.08333333,1,Jan,1
974375,AH84063,"4,719",Extended,05/01/2019,Employed,"89,642",Rural,121,11,20,4,1,Corporate Auto,Corporate L3,Offer 3,Call Center,86.32,SUV,Medium,28.03521779,1,Jan,1
274204,TS50305,"3,979",Basic,03/01/2019,Unemployed,0,Suburban,112,11,3,0,1,Personal Auto,Personal L3,Offer 1,Agent,806.4,SUV,Medium,0.41666667,1,Jan,1
681078,KK26955,"2,589",Basic,10/01/2019,Employed,"49,675",Suburban,65,10,54,0,1,Personal Auto,Personal L2,Offer 2,Agent,312,Two-Door Car,Medium,11.25,1,Jan,1
979156,WU60905,"8,611",Basic,11/01/2019,Unemployed,0,Suburban,111,27,36,0,9,Corporate Auto,Corporate L1,Offer 3,Web,532.8,SUV,Medium,7.5,1,Jan,1
182074,OH99089,"5,827",Basic,04/01/2019,Employed,"30,228",Rural,73,28,44,0,5,Personal Auto,Personal L3,Offer 2,Branch,163.35,Four-Door Car,Medium,19.66329966,1,Jan,1
735629,QC30857,"2,931",Basic,28/01/2019,Employed,"45,768",Urban,73,33,27,0,1,Personal Auto,Personal L2,Offer 1,Agent,191.93,Two-Door Car,Medium,10.26936904,1,Jan,1
258733,HJ64867,"5,895",Basic,06/01/2019,Employed,"78,352",Rural,74,33,3,0,7,Personal Auto,Personal L2,Offer 4,Web,152.37,Two-Door Car,Medium,1.45697972,1,Jan,1
360778,YP16210,"5,878",Basic,28/01/2019,Employed,"25,398",Suburban,74,23,2,0,3,Personal Auto,Personal L3,Offer 4,Branch,465.92,Four-Door Car,Large,0.3176511,1,Jan,1
838027,WF73839,"7,598",Basic,26/01/2019,Employed,"49,937",Urban,64,1,45,0,2,Personal Auto,Personal L2,Offer 3,Web,302.59,Two-Door Car,Medium,9.51782941,1,Jan,1
790813,PA28328,"3,861",Extended,12/01/2019,Employed,"93,272",Urban,95,3,54,0,1,Corporate Auto,Corporate L3,Offer 2,Branch,281.11,Four-Door Car,Medium,18.24908399,1,Jan,1
574688,DY57308,"8,835",Basic,23/01/2019,Employed,"22,373",Urban,112,11,59,0,8,Personal Auto,Personal L1,Offer 1,Branch,419.75,SUV,Small,15.74270399,1,Jan,1
425701,WA60547,"11,972",Premium,07/01/2019,Employed,"64,195",Urban,158,0,27,4,6,Personal Auto,Personal L1,Offer 1,Branch,618.29,SUV,Medium,6.89967491,1,Jan,1
335839,CG15505,"19,161",Extended,02/01/2019,Employed,"22,705",Suburban,239,19,69,0,7,Personal Auto,Personal L3,Offer 2,Agent,"1,294.7",Luxury SUV,Medium,12.73731366,1,Jan,1
962556,OB32671,"37,939",Basic,21/01/2019,Employed,"20,587",Urban,106,14,21,0,2,Personal Auto,Personal L3,Offer 3,Agent,363.78,SUV,Small,6.11908296,1,Jan,1
309163,QK23524,"5,149",Extended,25/01/2019,Employed,"26,877",Suburban,131,5,2,0,1,Personal Auto,Personal L2,Offer 4,Agent,628.8,SUV,Small,0.41666667,1,Jan,1
537607,HR50405,"2,869",Basic,31/01/2019,Medical Leave,"13,393",Rural,73,31,11,0,1,Personal Auto,Personal L3,Offer 2,Branch,34.71,Four-Door Car,Medium,23.13454336,1,Jan,1
596602,PC43437,"7,317",Basic,25/01/2019,Employed,"24,083",Suburban,63,22,2,1,2,Personal Auto,Personal L3,Offer 1,Agent,340.45,Four-Door Car,Small,0.3700984,1,Jan,1
994138,HX36471,"6,788",Extended,21/01/2019,Unemployed,0,Suburban,93,2,70,0,9,Personal Auto,Personal L3,Offer 2,Branch,855.34,Two-Door Car,Medium,7.61100849,1,Jan,1
812513,HD32695,"4,447",Premium,29/01/2019,LTD,"13,128",Suburban,118,11,21,0,1,Personal Auto,Personal L1,Offer 4,Call Center,771.88,Four-Door Car,Medium,3.21034358,1,Jan,1
752025,NY55083,"14,084",Basic,27/01/2019,Employed,"74,916",Rural,62,8,34,4,2,Personal Auto,Personal L1,Offer 1,Branch,123.49,Two-Door Car,Medium,17.07020811,1,Jan,1
827301,MT91823,"13,438",Basic,08/01/2019,Employed,"69,693",Suburban,112,34,62,1,2,Special Auto,Special L2,Offer 1,Branch,537.6,Sports Car,Small,12.91666667,1,Jan,1
803998,SJ74501,"5,866",Basic,17/01/2019,Employed,"26,608",Urban,73,12,14,0,6,Personal Auto,Personal L2,Offer 3,Agent,234.23,Two-Door Car,Medium,4.36323272,1,Jan,1
967388,HH23204,"2,396",Basic,30/01/2019,LTD,"21,986",Suburban,63,1,9,0,1,Personal Auto,Personal L1,Offer 2,Branch,333.7,Two-Door Car,Medium,1.69913096,1,Jan,1
557633,KE98143,"2,701",Basic,16/01/2019,Employed,"89,362",Rural,67,8,72,0,1,Personal Auto,Personal L2,Offer 4,Branch,116.21,Four-Door Car,Medium,41.51105757,1,Jan,1
323704,WT38706,"14,635",Extended,27/01/2019,Unemployed,0,Suburban,139,5,56,0,2,Personal Auto,Personal L3,Offer 1,Call Center,667.2,SUV,Medium,11.66666667,1,Jan,1
611995,GI55977,"2,337",Basic,01/01/2019,Medical Leave,"28,806",Suburban,61,13,90,0,1,Personal Auto,Personal L1,Offer 2,Call Center,292.8,Four-Door Car,Small,18.75,1,Jan,1
468977,CW15758,"9,216",Basic,31/01/2019,Employed,"71,888",Suburban,115,14,33,0,4,Personal Auto,Personal L3,Offer 1,Agent,552,SUV,Small,6.875,1,Jan,1
952783,BZ92811,"5,949",Premium,10/01/2019,Employed,"88,122",Suburban,148,15,10,0,1,Corporate Auto,Corporate L2,Offer 2,Call Center,840.23,SUV,Medium,1.76142247,1,Jan,1
595965,BH52611,"11,448",Premium,01/01/2019,Employed,"27,362",Urban,144,23,28,0,8,Personal Auto,Personal L2,Offer 1,Branch,422.78,SUV,Medium,9.53687497,1,Jan,1
908246,NT19879,"4,767",Basic,03/01/2019,Medical Leave,"29,177",Suburban,64,5,20,2,5,Personal Auto,Personal L3,Offer 1,Call Center,307.2,Four-Door Car,Large,4.16666667,1,Jan,1
277094,CF62992,"2,471",Basic,01/01/2019,Employed,"53,074",Urban,61,5,86,0,1,Personal Auto,Personal L2,Offer 1,Agent,268.77,Two-Door Car,Medium,19.51854746,1,Jan,1
145733,PH97342,"26,197",Basic,07/01/2019,LTD,"18,495",Suburban,113,10,15,0,2,Personal Auto,Personal L2,Offer 1,Branch,542.4,SUV,Large,3.125,1,Jan,1
412734,YP40334,"5,308",Premium,08/01/2019,Unemployed,0,Rural,145,29,70,0,1,Personal Auto,Personal L2,Offer 2,Web,358.77,SUV,Medium,28.29110572,1,Jan,1
337210,HG23705,"2,873",Basic,08/01/2019,Employed,"79,681",Rural,73,4,93,1,1,Personal Auto,Personal L3,Offer 2,Agent,9.16,Four-Door Car,Medium,741.15720524,1,Jan,1
976007,WG28563,"5,520",Basic,20/01/2019,Employed,"70,914",Rural,68,15,82,0,3,Personal Auto,Personal L3,Offer 1,Agent,77.7,Four-Door Car,Medium,71.76319176,1,Jan,1
415082,NN76284,"2,418",Basic,10/01/2019,Unemployed,0,Suburban,65,16,90,0,1,Corporate Auto,Corporate L2,Offer 1,Branch,468,Four-Door Car,Medium,12.5,1,Jan,1
686223,TO87218,"7,413",Basic,16/01/2019,Unemployed,0,Suburban,106,7,44,0,4,Personal Auto,Personal L2,Offer 1,Web,508.8,Sports Car,Medium,9.16666667,1,Jan,1
927269,OO97388,"2,856",Basic,26/01/2019,Employed,"99,612",Suburban,70,14,20,0,1,Personal Auto,Personal L1,Offer 2,Agent,336,Two-Door Car,Small,4.16666667,1,Jan,1
532757,WJ92113,"14,032",Premium,31/01/2019,Employed,"91,061",Suburban,116,22,95,0,2,Personal Auto,Personal L2,Offer 1,Agent,556.8,Four-Door Car,Medium,19.79166667,1,Jan,1
346554,IG90926,"2,477",Basic,09/01/2019,Employed,"71,551",Suburban,62,10,19,0,1,Personal Auto,Personal L3,Offer 3,Branch,297.6,Four-Door Car,Medium,3.95833333,1,Jan,1
849945,DA69469,"26,843",Extended,18/01/2019,Employed,"36,068",Rural,97,0,10,0,2,Personal Auto,Personal L3,Offer 2,Branch,113.37,Two-Door Car,Medium,8.55605539,1,Jan,1
646310,DT99586,"37,112",Basic,07/01/2019,Employed,"61,552",Rural,115,1,95,0,2,Personal Auto,Personal L3,Offer 1,Agent,12.25,SUV,Medium,891.83673469,1,Jan,1
780619,WX31658,"7,218",Basic,26/01/2019,Employed,"32,312",Urban,61,29,31,3,2,Personal Auto,Personal L2,Offer 3,Call Center,276.59,Two-Door Car,Medium,6.8368343,1,Jan,1
906217,YR34119,"31,162",Basic,20/01/2019,Employed,"30,916",Rural,112,7,65,0,2,Personal Auto,Personal L1,Offer 1,Agent,200.12,SUV,Small,36.3781731,1,Jan,1
420309,RD87161,"2,681",Basic,21/01/2019,Unemployed,0,Suburban,71,2,94,1,1,Personal Auto,Personal L2,Offer 1,Branch,340.8,Four-Door Car,Small,19.58333333,1,Jan,1
879806,TN36916,"4,030",Basic,01/01/2019,Employed,"93,621",Rural,100,16,20,0,1,Personal Auto,Personal L2,Offer 3,Branch,59.86,SUV,Large,33.41129302,1,Jan,1
810935,AM92343,"11,600",Extended,10/01/2019,Employed,"67,616",Urban,96,25,17,0,2,Personal Auto,Personal L3,Offer 3,Agent,340.31,Four-Door Car,Medium,4.79562752,1,Jan,1
388891,SA62385,"7,645",Extended,30/01/2019,Medical Leave,"26,526",Suburban,99,0,86,0,3,Personal Auto,Personal L3,Offer 1,Call Center,523.7,Four-Door Car,Medium,16.25739927,1,Jan,1
812248,DE53644,"5,192",Basic,27/01/2019,Employed,"23,059",Suburban,66,22,55,0,3,Personal Auto,Personal L3,Offer 2,Web,372.43,Two-Door Car,Medium,9.74679806,1,Jan,1
468640,XT36360,"6,785",Basic,17/01/2019,Unemployed,0,Suburban,64,7,5,1,2,Personal Auto,Personal L2,Offer 1,Call Center,460.8,Four-Door Car,Large,0.69444444,1,Jan,1
294320,AT30076,"3,537",Extended,16/01/2019,Employed,"31,727",Suburban,92,1,95,0,1,Personal Auto,Personal L3,Offer 3,Agent,495.75,Four-Door Car,Small,17.62985376,1,Jan,1
870326,GY74661,"4,039",Basic,27/01/2019,Employed,"34,911",Rural,105,6,31,1,1,Personal Auto,Personal L3,Offer 4,Agent,126.78,SUV,Large,25.67439659,1,Jan,1
459849,EV19512,"16,302",Extended,25/01/2019,Retired,"19,614",Suburban,85,21,32,0,2,Personal Auto,Personal L2,Offer 2,Agent,574.02,Two-Door Car,Medium,4.73851085,1,Jan,1
136825,XA63646,"4,655",Premium,12/01/2019,Employed,"81,883",Urban,114,15,40,0,1,Personal Auto,Personal L3,Offer 2,Branch,376,Four-Door Car,Medium,12.12765957,1,Jan,1
357662,NE55975,"4,983",Extended,04/01/2019,Unemployed,0,Suburban,133,9,85,0,1,Personal Auto,Personal L3,Offer 1,Branch,957.6,Sports Car,Large,11.80555556,1,Jan,1
837183,ON63161,"8,583",Premium,04/01/2019,LTD,"18,017",Suburban,114,23,54,0,9,Personal Auto,Personal L3,Offer 2,Call Center,547.2,Four-Door Car,Medium,11.25,1,Jan,1
654506,JN51592,"16,986",Extended,11/01/2019,Employed,"22,497",Suburban,212,15,81,0,7,Special Auto,Special L1,Offer 1,Branch,"1,017.6",Luxury Car,Medium,16.875,1,Jan,1
750729,KC22636,"5,489",Basic,31/01/2019,Employed,"33,881",Rural,68,11,83,0,9,Personal Auto,Personal L3,Offer 2,Web,65.66,Four-Door Car,Large,85.95796528,1,Jan,1
245419,OQ43721,"2,648",Basic,25/01/2019,LTD,"26,540",Suburban,69,15,4,0,1,Personal Auto,Personal L2,Offer 2,Branch,378.43,Four-Door Car,Medium,0.72932907,1,Jan,1
342554,KC16062,"7,550",Basic,08/01/2019,Unemployed,0,Suburban,100,20,48,0,6,Corporate Auto,Corporate L3,Offer 1,Agent,480,SUV,Small,10,1,Jan,1
